Trained On,Tested Against,Num Stpes,WALKING,U-STAIRS,D-STAIRS,SITTING,STANDING,LAYING
fake,fake,1000,0.8940809968847352,0.9359430604982206,0.890728476821192,0.972027972027972,0.9867109634551495,1.0
real,real,1000,0.9567901234567902,0.9548872180451128,0.9603174603174603,0.9852941176470589,0.98125,1.0
real,fake,1000,0.7649006622516556,0.8112582781456954,0.9093959731543624,0.9150326797385621,0.9166666666666666,0.9901315789473685
fake,real,1000,0.9259259259259259,0.9323308270676691,0.7698412698412699,0.9926470588235294,0.99375,1.0
fake,fake,1000,0.9205298013245033,0.9205298013245033,0.8791946308724832,0.9934640522875817,0.9791666666666666,1.0
real,real,1000,0.9794520547945206,0.9662162162162162,0.968503937007874,0.9798657718120806,0.9433962264150944,1.0
real,fake,1000,0.8385964912280702,0.07046979865771812,0.9072164948453608,0.9487951807228916,0.9220338983050848,1.0
fake,real,1000,0.9726027397260274,0.0,0.9763779527559056,0.9865771812080537,0.9811320754716981,1.0
fake,fake,1000,0.9929824561403509,1.0,0.9553264604810997,0.9849397590361446,0.9830508474576272,1.0
real,real,1000,0.9795918367346939,0.9696969696969697,0.9545454545454546,0.9930555555555556,0.9815950920245399,1.0
real,fake,1000,0.013333333333333334,0.0763888888888889,0.04716981132075472,0.03873239436619718,0.018575851393188854,0.662020905923345
fake,real,1000,1.0,0.5606060606060606,1.0,0.6944444444444444,0.9079754601226994,1.0
fake,fake,1000,0.82,0.6597222222222222,0.7578616352201258,0.7112676056338029,0.6904024767801857,0.9581881533101045
real,real,1000,0.9640287769784173,0.8721804511278195,0.8939393939393939,0.9136690647482014,0.9885714285714285,1.0
real,fake,1000,0.5612244897959183,0.735593220338983,0.6527331189710611,0.8576271186440678,0.7875816993464052,0.8795986622073578
fake,real,1000,0.9784172661870504,0.9849624060150376,0.946969696969697,0.9712230215827338,0.9885714285714285,0.9161676646706587
fake,fake,1000,0.9421768707482994,0.8949152542372881,0.9228295819935691,0.9084745762711864,0.8921568627450981,0.8695652173913043
real,real,1000,0.9328859060402684,0.8661971830985915,0.8512396694214877,0.9871794871794872,0.9935483870967742,1.0
real,fake,1000,0.5652173913043478,0.6944444444444444,0.5759493670886076,0.7889908256880734,0.8065693430656934,0.8175675675675675
fake,real,1000,0.9530201342281879,0.971830985915493,0.8760330578512396,1.0,0.9354838709677419,1.0
fake,fake,1000,0.9096989966555183,0.9270833333333334,0.8670886075949367,0.8654434250764526,0.8540145985401459,0.8581081081081081
real,real,1000,0.9716312056737588,0.961038961038961,0.9572649572649573,0.9767441860465116,0.9880952380952381,1.0
real,fake,1000,0.18729096989966554,0.08038585209003216,0.13043478260869565,0.10828025477707007,0.0034482758620689655,0.5644599303135889
fake,real,1000,1.0,1.0,0.0,0.0,0.0,1.0
fake,fake,1000,0.9632107023411371,0.9389067524115756,0.8394648829431438,0.8343949044585988,0.8655172413793103,0.9651567944250871
real,real,1000,0.9863013698630136,0.9655172413793104,0.9407407407407408,0.9570552147239264,0.9867549668874173,1.0
real,fake,1000,0.718213058419244,0.924187725631769,0.9148264984227129,0.8776758409785933,0.9593220338983051,1.0
fake,real,1000,0.8835616438356164,0.8793103448275862,0.8518518518518519,0.9570552147239264,0.9933774834437086,1.0
