Trained On,Tested Against,Num Stpes,WALKING,U-STAIRS,D-STAIRS,SITTING,STANDING,LAYING
real,fake,10000,0.8738888888888889,0.8705555555555555,0.8516666666666667,0.8577777777777778,0.8688888888888889,0.9983333333333333
fake,real,10000,0.847457627118644,0.8836158192090395,0.888135593220339,0.8519774011299435,0.8655367231638418,1.0
fake,fake,10000,0.8622222222222222,0.8861111111111111,0.8977777777777778,0.8588888888888889,0.8788888888888889,0.9988888888888889
real,real,10000,0.9672316384180791,0.9649717514124294,0.9593220338983051,0.8327683615819209,0.9096045197740112,1.0
real,fake,10000,0.7955555555555556,0.8272222222222222,0.68,0.82,0.8433333333333334,0.5016666666666667
fake,real,10000,0.17175141242937852,0.8418079096045198,0.8757062146892656,0.8305084745762712,0.8248587570621468,0.17966101694915254
fake,fake,10000,0.9988888888888889,0.8361111111111111,0.8944444444444445,0.9566666666666667,0.9816666666666667,0.9794444444444445
real,real,10000,0.9740112994350283,0.9627118644067797,0.9581920903954803,0.8564971751412429,0.9129943502824859,1.0
real,fake,10000,0.7938888888888889,0.8038888888888889,0.7816666666666666,0.8177777777777778,0.8255555555555556,0.445
fake,real,10000,0.17966101694915254,0.848587570621469,0.8689265536723164,0.8350282485875706,0.823728813559322,0.8259887005649718
fake,fake,10000,1.0,0.8461111111111111,0.8894444444444445,0.9372222222222222,0.9827777777777778,0.975
real,real,10000,0.9536723163841808,0.9457627118644067,0.9581920903954803,0.8892655367231639,0.9096045197740112,1.0
real,fake,10000,0.805,0.8316666666666667,0.7805555555555556,0.81,0.8261111111111111,0.5255555555555556
fake,real,10000,0.1672316384180791,0.8338983050847457,0.8677966101694915,0.8384180790960452,0.8271186440677966,0.8135593220338984
fake,fake,10000,0.9244444444444444,0.8805555555555555,0.9138888888888889,0.82,0.8822222222222222,0.925
real,real,10000,0.9231638418079096,0.9265536723163842,0.8937853107344633,0.8350282485875706,0.8858757062146893,1.0
real,fake,10000,0.8938888888888888,0.8783333333333333,0.8455555555555555,0.8405555555555555,0.8822222222222222,0.9977777777777778
fake,real,10000,0.8553672316384181,0.8564971751412429,0.903954802259887,0.8112994350282486,0.8621468926553673,1.0
fake,fake,10000,0.9022222222222223,0.8766666666666667,0.8994444444444445,0.8561111111111112,0.8788888888888889,1.0
real,real,10000,0.9694915254237289,0.9333333333333333,0.9514124293785311,0.8632768361581921,0.9129943502824859,1.0
